"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-19","0.1",",,W","0.0",",,W,2400",,,"22.2",",,W","10.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-20","0.2",",,W","0.0",",,W,2400",,,"17.2",",,W","11.7",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-21","0.3",",,W","0.0",",,W,2400",,,"21.7",",,W","12.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-22","0.1",",,W","0.0",",,W,2400",,,"23.9",",,W","8.3",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-23","0.5",",,W","0.0",",,W,2400",,,"23.9",",,W","10.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-24","0.1",",,W","0.0",",,W,2400",,,"27.8",",,W","9.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-25","0.2",",,W","0.0",",,W,2400",,,"28.3",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-26","1.3",",,W","2.0",",,W,2400",,,"26.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-27","0.6",",,W","0.0",",,W,2400",,,"23.3",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-28","0.4",",,W","0.0",",,W,2400",,,"23.9",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-29","0.3",",,W","0.0","T,,W,2400",,,"23.9",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-30","0.5",",,W","0.8",",,W,2400",,,"21.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-01-31","0.5",",,W","0.0",",,W,2400",,,"21.7",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-01","0.4",",,W","0.0",",,W,2400",,,"24.4",",,W","9.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-02","0.3",",,W","0.0",",,W,2400",,,"25.6",",,W","10.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-03","0.3",",,W","0.0",",,W,2400",,,"22.2",",,W","10.6",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-04","0.2",",,W","0.0",",,W,2400",,,"22.2",",,W","13.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-05","0.5",",,W","0.0",",,W,2400",,,"27.8",",,W","11.7",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-06","0.9",",,W","0.0",",,W,2400",,,"23.9",",,W","12.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-07","0.4",",,W","0.5",",,W,2400",,,"20.6",",,W","12.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-08","0.6",",,W","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-09","0.8",",,W","0.0",",,W,2400",,,"22.8",",,W","14.4",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-10","0.1",",,W","0.0",",,W,2400",,,"25.6",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-11","0.5",",,W","0.0",",,W,2400",,,"29.4",",,W","12.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-12","0.6",",,W","0.0",",,W,2400",,,"29.4",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-13","0.9",",,W","0.0",",,W,2400",,,"31.1",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-14","0.6",",,W","0.0",",,W,2400",,,"30.0",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-15","0.5",",,W","0.0",",,W,2400",,,"26.7",",,W","12.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-16","0.5",",,W","0.0",",,W,2400",,,"21.1",",,W","13.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-17","0.6",",,W","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-18","0.3",",,W","0.0",",,W,2400",,,"23.9",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-19","0.2",",,W","0.0",",,W,2400",,,"22.2",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-20","0.5",",,W","0.0",",,W,2400",,,"21.1",",,W","13.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-21","1.1",",,W","0.0",",,W,2400",,,"20.6",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-22","0.8",",,W","17.8",",,W,2400",,,"17.8",",,W","11.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-23","1.0",",,W","0.0","T,,W,2400",,,"18.3",",,W","10.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-24","1.5",",,W","0.0",",,W,2400",,,"23.3",",,W","7.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-25","0.5",",,W","0.0",",,W,2400",,,"22.2",",,W","10.6",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-26","0.3",",,W","0.0",",,W,2400",,,"21.1",",,W","10.6",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-27","1.0",",,W","0.0",",,W,2400",,,"18.9",",,W","12.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-02-28","0.6",",,W","2.8",",,W,2400",,,"18.3",",,W","11.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-01","1.4",",,W","16.8",",,W,2400",,,"18.3",",,W","10.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-02","0.9",",,W","5.3",",,W,2400",,,"17.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-03","0.8",",,W","0.0",",,W,2400",,,"19.4",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-04","1.0",",,W","0.0",",,W,2400",,,"22.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-05","0.7",",,W","0.0",",,W,2400",,,"25.0",",,W","10.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-06","0.4",",,W","0.0",",,W,2400",,,"28.3",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-07","0.6",",,W","0.0",",,W,2400",,,"30.0",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-08","0.3",",,W","0.0",",,W,2400",,,"25.6",",,W","11.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-09","0.2",",,W","0.0",",,W,2400",,,"22.8",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-10","0.8",",,W","0.0",",,W,2400",,,"26.7",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-11","0.4",",,W","0.0","T,,W,2400",,,"22.8",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-12","0.4",",,W","0.0",",,W,2400",,,"30.0",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-13","0.6",",,W","0.0",",,W,2400",,,"32.2",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-14","0.5",",,W","0.0",",,W,2400",,,"33.9",",,W","16.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-15","0.6",",,W","0.0",",,W,2400",,,"33.3",",,W","18.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-16","0.5",",,W","0.0",",,W,2400",,,"32.2",",,W","18.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-17","0.6",",,W","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-18","1.4",",,W","0.0","T,,W,2400",,,"23.9",",,W","16.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-19","0.8",",,W","0.0",",,W,2400",,,"24.4",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-20","0.9",",,W","0.0",",,W,2400",,,"25.6",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-21","0.9",",,W","0.0",",,W,2400",,,"23.9",",,W","16.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-22","0.5",",,W","0.0",",,W,2400",,,"22.2",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-23","0.7",",,W","0.0",",,W,2400",,,"22.8",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-24","1.5",",,W","0.0",",,W,2400",,,"23.9",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-25","0.6",",,W","0.0",",,W,2400",,,"28.9",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-26","0.6",",,W","0.0",",,W,2400",,,"33.3",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-27","0.7",",,W","0.0",",,W,2400",,,"32.8",",,W","16.7",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-28","0.5",",,W","0.0",",,W,2400",,,"27.2",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-29","0.8",",,W","0.0",",,W,2400",,,"25.6",",,W","13.3",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-30","0.6",",,W","0.0",",,W,2400",,,"25.6",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-03-31","0.6",",,W","0.0",",,W,2400",,,"22.8",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-01","0.9",",,W","0.0",",,W,2400",,,"23.3",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-02","0.9",",,W","0.0",",,W,2400",,,"23.9",",,W","12.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-03","1.1",",,W","0.0",",,W,2400",,,"30.0",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-04","0.9",",,W","0.0",",,W,2400",,,"28.9",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-05","1.0",",,W","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-06","0.8",",,W","0.0",",,W,2400",,,"19.4",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-07","0.7",",,W","3.3",",,W,2400",,,"19.4",",,W","10.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-08","0.9",",,W","0.0",",,W,2400",,,"21.1",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-09","0.9",",,W","0.0",",,W,2400",,,"24.4",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-10","0.7",",,W","0.0",",,W,2400",,,"21.7",",,W","12.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-11","0.8",",,W","0.0",",,W,2400",,,"22.2",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-12","0.8",",,W","0.0",",,W,2400",,,"25.0",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-13","1.0",",,W","0.0",",,W,2400",,,"23.9",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-14","1.0",",,W","0.0",",,W,2400",,,"22.8",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-15","0.5",",,W","0.0",",,W,2400",,,"26.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-16","0.7",",,W","0.0",",,W,2400",,,"27.2",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-17","0.9",",,W","0.0",",,W,2400",,,"27.2",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-18","1.0",",,W","0.0",",,W,2400",,,"27.2",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-19","0.7",",,W","0.0",",,W,2400",,,"23.9",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-20","0.9",",,W","0.0",",,W,2400",,,"21.1",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-21","0.8",",,W","0.0",",,W,2400",,,"19.4",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-22","0.8",",,W","0.0",",,W,2400",,,"20.6",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-23","0.9",",,W","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-24","0.5",",,W","0.0",",,W,2400",,,"19.4",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-25","1.3",",,W","0.0","T,,W,2400",,,"18.9",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-26","1.8",",,W","0.0",",,W,2400",,,"25.0",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-27","1.1",",,W","0.0",",,W,2400",,,"27.8",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-28","0.9",",,W","0.0",",,W,2400",,,"33.3",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-29","0.6",",,W","0.0",",,W,2400",,,"31.7",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-04-30","1.1",",,W","0.0",",,W,2400",,,"30.0",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-01","0.8",",,W","0.0",",,W,2400",,,"28.9",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-02","0.9",",,W","0.0",",,W,2400",,,"26.7",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-03","0.9",",,W","0.0",",,W,2400",,,"23.3",",,W","14.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-04","0.9",",,W","0.0",",,W,2400",,,"20.6",",,W","13.3",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-05","1.1",",,W","0.0",",,W,2400",,,"19.4",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-06","0.6",",,W","0.0",",,W,2400",,,"19.4",",,W","14.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-07","0.7",",,W","0.8",",,W,2400",,,"18.3",",,W","12.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-08","1.1",",,W","4.6",",,W,2400",,,"17.2",",,W","10.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-09","0.5",",,W","0.0",",,W,2400",,,"20.6",",,W","12.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-10","0.6",",,W","0.0",",,W,2400",,,"22.2",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-11","0.7",",,W","0.0",",,W,2400",,,"24.4",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-12","0.9",",,W","0.0",",,W,2400",,,"22.2",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-13","1.6",",,W","0.0",",,W,2400",,,"20.6",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-14","1.1",",,W","17.5",",,W,2400",,,"20.0",",,W","11.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-15","1.3",",,W","0.8",",,W,2400",,,"18.9",",,W","12.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-16","1.0",",,W","0.0",",,W,2400",,,"21.7",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-17","0.6",",,W","0.0",",,W,2400",,,"22.2",",,W","14.4",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-18","0.5",",,W","0.0","T,,W,2400",,,"21.7",",,W","15.6",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-19","0.8",",,W","0.0",",,W,2400",,,"22.8",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-20","0.6",",,W","0.0",",,W,2400",,,"22.2",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-21","0.4",",,W","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-22","0.9",",,W","0.0",",,W,2400",,,"20.6",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-23","0.6",",,W","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-24","0.7",",,W","0.0",",,W,2400",,,"21.1",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-25","0.5",",,W","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-26","0.6",",,W","0.0",",,W,2400",,,"20.6",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-27","0.9",",,W","0.0",",,W,2400",,,"22.2",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-28","0.8",",,W","0.0",",,W,2400",,,"23.9",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-29","0.6",",,W","0.0",",,W,2400",,,"25.0",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-30","0.4",",,W","0.0",",,W,2400",,,"25.0",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-05-31","0.6",",,W","0.0",",,W,2400",,,"22.8",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-01","0.6",",,W","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-02","0.9",",,W","0.0",",,W,2400",,,"24.4",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-03","1.2",",,W","0.0","T,,W,2400",,,"23.3",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-04","0.4",",,W","0.0","T,,W,2400",,,"21.1",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-05","1.2",",,W","0.0","T,,W,2400",,,"22.8",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-06","0.8",",,W","0.0",",,W,2400",,,"22.2",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-07","0.7",",,W","0.0",",,W,2400",,,"25.0",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-08","0.8",",,W","0.0",",,W,2400",,,"29.4",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-09","1.4",",,W","0.3",",,W,2400",,,"30.0",",,W","16.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2015-06-10","0.9",",,W","0.0",",,W,2400",,,"22.8",",,W","16.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
