"STATION","NAME","DATE","TAVG"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-01-31",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-02-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-03-31",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-04-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-05-31",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-06-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-07-31",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-08-31",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-09-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-22",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-23",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-24",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-25",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-26",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-27",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-28",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-29",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-30",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-10-31",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-01",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-02",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-03",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-04",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-05",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-06",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-07",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-08",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-09",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-10",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-11",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-12",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-13",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-14",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-15",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-16",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-17",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-18",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-19",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-20",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-21",
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2012-11-22",
